cliente_id,churn,cliente_idoso,cliente_tem_parceiro,cliente_tem_dependentes,meses_contrato,servico_telefonico,multiplas_linhas,assinatura_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_a_cabo,streaming_filmes,contrato,fatura_online,forma_pagamento,faturamento_mensal,faturamento_total,cliente_masculino,contas_diarias
8017-LXHFA,True,True,False,False,23,True,Não,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,94.75,2293.6,False,3.158333333333333
8017-UVSZU,False,False,True,False,40,True,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,False,Cartão de crédito,56.6,2379.1,False,1.8866666666666667
8019-ENHXU,True,False,True,False,42,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Não,Sim,Mensal,True,Cheque eletrônico,99.45,4138.05,True,3.315
8020-BWHYL,True,True,False,False,15,True,Não,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cartão de crédito,75.3,1147.45,False,2.51
8022-BECSI,False,False,False,False,22,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.6,422.5,True,0.6533333333333334
8023-QHAIO,False,True,True,False,56,True,Sim,Fibra Ótica,Não,Não,Não,Sim,Não,Não,Mensal,True,Transferência bancária,76.85,4275.75,False,2.5616666666666665
8024-XNAFQ,False,True,False,False,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,True,Transferência bancária,107.4,7748.75,False,3.58
8028-PNXHQ,False,False,True,True,62,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Transferência bancária,24.25,1424.6,True,0.8083333333333333
8029-XYPWT,False,True,True,False,71,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,115.05,8016.6,True,3.835
8033-ATFAS,False,False,True,True,39,True,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,True,Cheque,59.85,2341.5,False,1.995
8033-VCZGH,False,False,True,False,50,True,Sim,Fibra Ótica,Sim,Não,Sim,Não,Sim,Sim,Anual,True,Cheque eletrônico,103.95,5231.3,True,3.4650000000000003
8034-RYTVV,False,False,False,False,55,True,Sim,Fibra Ótica,Sim,Não,Sim,Não,Não,Não,Anual,True,Cartão de crédito,84.25,4589.85,False,2.808333333333333
8035-BUYVG,True,False,True,False,40,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,True,Cheque eletrônico,42.35,1716.45,True,1.4116666666666666
8035-PWSEV,False,False,False,False,6,True,Não,Fibra Ótica,Não,Não,Sim,Sim,Não,Sim,Mensal,True,Cheque eletrônico,89.25,487.05,False,2.975
8039-ACLPL,False,False,True,True,72,True,Não,DSL,Sim,Sim,Sim,Não,Não,Sim,Dois anos,False,Cartão de crédito,68.75,4888.2,False,2.2916666666666665
8039-EQPIM,False,False,True,False,69,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Transferência bancária,60.25,4055.5,True,2.0083333333333333
8040-MNRTF,False,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque,71.1,71.1,False,2.3699999999999997
8041-TMEID,False,True,True,False,63,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,False,Cartão de crédito,108.5,6991.9,True,3.6166666666666667
8042-JVNFH,True,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,71.35,71.35,True,2.378333333333333
8042-RNLKO,False,False,False,False,66,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Transferência bancária,25.45,1699.15,True,0.8483333333333333
8043-PNYSD,False,False,True,True,63,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.55,1245.6,True,0.6516666666666667
8044-BGWPI,False,False,True,True,12,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque eletrônico,21.15,306.05,True,0.705
8046-DNVTL,False,False,True,False,62,False,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Não,Não,Dois anos,True,Cartão de crédito,38.6,2345.55,True,1.2866666666666666
8048-DSDFQ,False,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.2,20.2,True,0.6733333333333333
8049-WJCLQ,False,False,True,True,10,True,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,False,Cheque,60.2,563.5,True,2.006666666666667
8050-DVOJX,False,True,False,False,49,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,False,Cartão de crédito,81.35,4060.9,True,2.7116666666666664
8050-WYBND,False,False,False,True,22,False,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,True,Cartão de crédito,49.45,1031.4,False,1.6483333333333334
8050-XGRVL,False,False,True,True,62,True,Não,DSL,Sim,Não,Sim,Não,Não,Não,Anual,False,Cartão de crédito,54.75,3425.35,False,1.825
8051-HJRLT,True,True,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,70.55,70.55,False,2.3516666666666666
8053-WWDRO,True,False,True,False,6,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Transferência bancária,19.5,146.3,False,0.65
8058-DMYRU,False,True,False,False,54,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,90.05,4931.8,True,3.0016666666666665
8058-INTPH,True,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,79.65,79.65,False,2.6550000000000002
8058-JMEQO,True,True,False,False,9,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,84.45,762.5,False,2.815
8059-UDZFY,False,True,False,True,33,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Transferência bancária,105.35,3465.05,False,3.5116666666666663
8060-HIWJJ,False,False,False,False,64,True,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,86.55,5632.55,True,2.885
8062-YBDOE,True,True,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,69.65,69.65,True,2.3216666666666668
8063-GBATB,True,True,False,False,27,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,85.25,2287.25,False,2.841666666666667
8063-RJYNF,True,False,False,False,16,True,Não,Fibra Ótica,Sim,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,94.25,1483.25,True,3.1416666666666666
8064-RAVOH,False,False,False,True,1,True,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,True,Cheque eletrônico,49.85,49.85,True,1.6616666666666666
8065-BVEPF,False,True,False,False,65,True,Não,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Transferência bancária,99.1,6496.15,True,3.3033333333333332
8065-QBYTO,False,True,False,False,71,True,Sim,Fibra Ótica,Sim,Sim,Não,Sim,Sim,Não,Anual,True,Cartão de crédito,99.65,7181.25,False,3.3216666666666668
8065-YKXKD,True,False,False,False,10,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,74.75,799.65,False,2.4916666666666667
8066-POXGX,True,False,False,False,13,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,35.1,446.1,False,1.1700000000000002
8067-NIOYM,False,False,True,True,24,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Cartão de crédito,21.1,490.65,False,0.7033333333333334
8069-RHUXK,False,False,True,True,67,False,Sem serviço telefónico,DSL,Sim,Não,Não,Sim,Não,Não,Dois anos,False,Cartão de crédito,35.7,2545.7,False,1.1900000000000002
8069-YQQAJ,False,False,False,False,14,False,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque,31.1,419.7,True,1.0366666666666666
8070-AAWZP,False,True,True,False,24,False,Sem serviço telefónico,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,False,Cheque,34.25,828.2,True,1.1416666666666666
8071-SBTRN,False,False,False,False,70,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,True,Cheque,111.15,7737.55,False,3.705
8073-IJDCM,True,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,20.3,20.3,False,0.6766666666666666
8075-GXIUB,False,True,True,False,9,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cartão de crédito,19.85,183.15,True,0.6616666666666667
8076-FEZKJ,False,False,False,False,10,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.5,225.85,True,0.65
8079-XRJRS,True,False,True,False,65,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Não,Não,Anual,False,Cheque eletrônico,89.75,5769.6,True,2.9916666666666667
8080-DDEMJ,True,True,False,False,1,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,45.1,45.1,True,1.5033333333333334
8080-POTJR,False,False,False,False,30,True,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,True,Cartão de crédito,79.3,2427.1,False,2.643333333333333
8082-GHXOP,False,False,False,True,13,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque,44.0,659.35,True,1.4666666666666666
8083-YTZES,True,False,False,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,74.35,265.35,True,2.478333333333333
8084-OIVBS,False,False,False,False,11,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,20.0,211.95,False,0.6666666666666666
8085-MSNLK,False,False,True,False,62,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cheque,113.95,6891.4,False,3.7983333333333333
8086-OVPWV,True,False,False,False,2,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,80.2,181.1,True,2.6733333333333333
8087-LGYHQ,False,False,False,False,9,True,Não,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,94.05,811.65,True,3.135
8089-UZWLX,False,True,False,False,71,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Dois anos,False,Transferência bancária,104.05,7413.55,False,3.4683333333333333
8091-TTVAX,False,False,True,False,58,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Anual,False,Cartão de crédito,100.35,5681.1,True,3.3449999999999998
8092-NLTGF,False,False,False,False,72,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,24.75,1777.6,True,0.825
8095-WANWK,False,False,False,False,10,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque,45.25,428.7,False,1.5083333333333333
8096-LOIST,False,False,False,False,19,True,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,56.2,1093.4,False,1.8733333333333335
8097-OMULG,False,False,True,True,59,True,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,False,Cartão de crédito,76.75,4541.9,True,2.558333333333333
8097-VBQTZ,False,False,False,False,54,True,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Mensal,True,Cheque,69.9,3883.3,True,2.33
8098-LLAZX,True,True,False,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,95.45,396.1,False,3.1816666666666666
8098-TDCBU,False,False,True,False,42,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque eletrônico,25.25,1108.2,False,0.8416666666666667
8099-MZPUJ,False,False,True,True,48,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,111.8,5443.65,True,3.7266666666666666
8100-HZZLJ,False,False,False,True,43,True,Não,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,63.95,2737.05,False,2.131666666666667
8100-PNJMH,False,False,True,True,68,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,88.85,6132.7,True,2.9616666666666664
8104-OSKWT,False,False,False,False,12,True,Sim,Fibra Ótica,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,79.8,1001.2,False,2.6599999999999997
8106-GWQOK,False,False,True,False,38,False,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,True,Transferência bancária,60.0,2193.2,True,2.0
8107-KNCIM,False,True,True,False,14,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,75.1,1013.35,True,2.503333333333333
8107-RZLNV,False,False,True,False,72,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Dois anos,True,Transferência bancária,106.3,7565.35,True,3.5433333333333334
8108-UXRQN,False,False,True,True,11,False,Sem serviço telefónico,DSL,Sim,Não,Não,Não,Sim,Sim,Mensal,False,Cheque eletrônico,50.55,565.35,False,1.6849999999999998
8109-YUOHE,False,False,False,False,17,True,Não,DSL,Sim,Sim,Não,Não,Não,Não,Anual,False,Cheque,56.1,946.95,True,1.87
8111-BKVDS,False,False,False,False,10,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,False,Transferência bancária,40.7,449.3,False,1.3566666666666667
8111-RKSPX,True,False,False,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,72.2,305.55,True,2.4066666666666667
8111-SLLHI,True,True,True,False,39,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,105.65,4284.8,True,3.521666666666667
8118-LSUEL,True,True,False,False,23,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,106.4,2483.5,True,3.546666666666667
8118-TJAFG,False,False,True,True,9,True,Não,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,101.5,906.85,True,3.3833333333333333
8120-JDCAM,False,False,True,True,4,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,69.55,284.9,True,2.3183333333333334
8123-QBNAZ,False,False,True,True,36,True,Sim,Fibra Ótica,Sim,Não,Sim,Não,Sim,Sim,Mensal,True,Cartão de crédito,104.5,3684.95,False,3.4833333333333334
8124-NZVGJ,False,False,False,False,6,False,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,True,Cheque,49.25,255.6,False,1.6416666666666666
8125-QPFJD,False,False,True,False,72,True,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,84.9,6065.3,False,2.83
8128-YVJRG,True,False,False,False,7,True,Sim,Fibra Ótica,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque,79.65,604.7,False,2.6550000000000002
8129-GMVGI,False,False,True,True,56,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.05,1090.1,False,0.6683333333333333
8132-YPVBX,False,False,False,False,6,True,Não,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,True,Cheque,85.95,514.6,False,2.865
8133-ANHHJ,False,True,False,False,49,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Não,Sim,Anual,False,Transferência bancária,103.0,5166.2,False,3.433333333333333
8138-EALND,False,False,False,False,15,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.75,311.6,True,0.6583333333333333
8143-ETQTI,False,False,True,True,23,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Cheque,19.65,451.55,False,0.6549999999999999
8144-DGHXP,False,False,False,False,54,True,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Cheque eletrônico,80.6,4299.95,False,2.6866666666666665
8146-QQKZH,False,False,True,False,71,True,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Transferência bancária,81.85,5924.4,False,2.728333333333333
8148-BPLZQ,False,False,False,False,34,True,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,49.8,1734.2,True,1.66
8148-NLEGT,False,False,True,True,42,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque eletrônico,22.95,1014.25,False,0.765
8148-WOCMK,False,False,True,True,8,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.6,125.0,True,0.6533333333333334
8149-AIQCG,False,False,False,False,39,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cartão de crédito,73.15,2730.85,True,2.4383333333333335
8149-RSOUN,True,False,False,False,1,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,93.85,93.85,False,3.128333333333333
8150-QUDFX,False,False,False,False,2,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.85,51.6,True,0.6616666666666667
8152-UOBNY,False,True,False,False,50,True,Sim,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,True,Cheque eletrônico,106.8,5347.95,False,3.56
8152-VETUR,False,False,True,False,72,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Dois anos,True,Cartão de crédito,97.7,6869.7,False,3.256666666666667
8155-IBNHG,True,False,True,False,24,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cartão de crédito,75.4,1747.85,False,2.5133333333333336
8158-WPEZG,False,False,False,False,11,False,Sem serviço telefónico,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,True,Cheque eletrônico,35.65,425.1,True,1.1883333333333332
8160-HOWOX,False,False,False,False,7,True,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,66.85,458.1,False,2.228333333333333
8161-QYMTT,False,False,False,False,7,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,94.1,701.3,True,3.1366666666666663
8164-OCKUJ,False,False,True,True,59,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.6,1286.0,False,0.6866666666666668
8165-CBKXO,False,False,True,True,66,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Não,Sim,Sim,Dois anos,True,Cartão de crédito,56.75,3708.4,True,1.8916666666666666
8165-ZJRNM,False,False,True,True,72,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,23.75,1679.25,False,0.7916666666666666
8166-ORCHU,False,True,True,False,33,True,Não,Fibra Ótica,Sim,Sim,Não,Sim,Não,Sim,Anual,True,Cheque eletrônico,93.55,3055.5,True,3.118333333333333
8166-ZZTFS,True,True,True,False,66,True,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Dois anos,True,Transferência bancária,80.55,5265.1,False,2.685
8167-GJLRN,False,False,False,False,3,False,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,Mensal,False,Cheque eletrônico,30.4,82.15,True,1.0133333333333332
8168-UQWWF,True,False,False,False,11,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Transferência bancária,97.85,1105.4,False,3.2616666666666663
8169-SAEJD,False,True,True,False,69,False,Sem serviço telefónico,DSL,Sim,Sim,Não,Não,Sim,Sim,Dois anos,False,Cartão de crédito,56.55,3952.65,True,1.885
8173-RXAYP,False,False,True,True,24,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.7,452.55,False,0.6566666666666666
8174-LNWMW,False,False,False,False,31,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,20.9,689.35,False,0.6966666666666667
8174-TBVCF,False,False,True,False,70,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,94.8,6859.05,False,3.1599999999999997
8178-EYZUO,True,False,False,False,46,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,93.7,4154.8,True,3.1233333333333335
8180-AKMJV,False,False,False,False,1,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cartão de crédito,44.55,44.55,False,1.4849999999999999
8181-YHCMF,False,False,True,True,68,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,60.3,4109.0,False,2.01
8182-BJDSI,True,False,False,False,28,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,89.95,2625.55,False,2.9983333333333335
8182-PNAGI,True,False,False,False,12,True,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,False,Transferência bancária,50.25,593.75,True,1.675
8183-ONMXC,True,False,False,False,2,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,False,Cheque eletrônico,80.75,159.45,False,2.691666666666667
8184-WMOFI,False,False,True,True,62,True,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,False,Cartão de crédito,71.4,4487.3,True,2.3800000000000003
8185-UPYBR,True,False,True,False,6,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,75.5,438.0,True,2.5166666666666666
8189-DUKMV,False,False,True,False,4,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Transferência bancária,20.5,79.05,False,0.6833333333333333
8189-HBVRW,False,False,False,False,53,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Não,Não,Mensal,False,Cheque eletrônico,90.8,4921.2,False,3.0266666666666664
8189-XRIKE,False,True,False,False,32,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,False,Cheque eletrônico,90.95,2897.95,False,3.0316666666666667
8190-ZTQFB,False,False,False,False,41,False,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,True,Cheque eletrônico,51.35,2075.1,True,1.7116666666666667
8191-XWSZG,False,False,False,False,52,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,20.65,1022.95,False,0.6883333333333332
8194-PEEBY,False,False,True,True,24,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.9,533.5,False,0.6633333333333333
8197-BFWVU,False,False,True,True,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,93.25,6688.95,False,3.1083333333333334
8198-RKSZG,False,False,True,True,14,True,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Mensal,False,Cartão de crédito,80.45,1137.05,False,2.6816666666666666
8199-ZLLSA,True,False,False,False,67,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,True,Transferência bancária,118.35,7804.15,True,3.945
8200-KLNYW,False,False,True,False,21,True,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,False,Cheque,80.9,1714.95,False,2.6966666666666668
8200-LGKSR,False,False,True,False,71,True,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Cheque eletrônico,83.2,6126.1,True,2.7733333333333334
8201-AAXCB,False,False,True,True,25,True,Sim,DSL,Não,Não,Não,Não,Sim,Não,Mensal,False,Cheque eletrônico,60.35,1404.65,True,2.0116666666666667
8203-XJZRC,False,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.25,20.25,True,0.675
8204-TIFGJ,False,False,False,False,23,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Transferência bancária,20.3,470.6,False,0.6766666666666666
8204-YJCLA,False,True,True,True,72,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,64.8,4732.35,True,2.1599999999999997
8205-MQUGY,False,False,True,True,12,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,49.2,571.15,True,1.6400000000000001
8205-OTCHB,True,False,False,False,22,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,True,Transferência bancária,43.75,903.6,True,1.4583333333333333
8205-VSLRB,False,False,True,False,70,True,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Dois anos,False,Cartão de crédito,77.3,5498.2,True,2.5766666666666667
8207-DMRVL,False,False,True,True,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Transferência bancária,114.55,8306.05,True,3.8183333333333334
8207-VVMYB,False,False,True,False,70,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Transferência bancária,26.0,2006.95,False,0.8666666666666667
